Timestamp,Gsr
1739357264.451,3.546257
1739357264.701,3.53985
1739357264.951,3.538569
1739357265.201,3.541131
1739357265.451,3.536006
1739357265.701,3.534725
1739357265.951,3.5296
1739357266.201,3.528319
1739357266.451,3.521913
1739357266.701,3.51935
1739357266.951,3.515507
1739357267.201,3.516788
1739357267.451,3.518069
1739357267.701,3.512944
1739357267.951,3.512944
1739357268.201,3.515507
1739357268.451,3.514225
1739357268.701,3.518069
1739357268.951,3.510381
1739357269.201,3.510381
1739357269.451,3.510381
1739357269.701,3.502694
1739357269.951,3.5091
1739357270.201,3.501413
1739357270.451,3.501413
1739357270.701,3.493725
1739357270.951,3.502694
1739357271.201,3.501413
1739357271.451,3.496288
1739357271.701,3.493725
1739357271.951,3.492444
1739357272.201,3.491163
1739357272.451,3.495006
1739357272.701,3.486038
1739357272.951,3.486038
1739357273.201,3.482194
1739357273.451,3.482194
1739357273.701,3.47835
1739357273.951,3.482194
1739357274.201,3.477069
1739357274.451,3.482194
1739357274.701,3.477069
1739357274.951,3.482194
1739357275.201,3.487319
1739357275.451,3.483475
1739357275.701,3.487319
1739357275.951,3.477069
1739357276.201,3.487319
1739357276.451,3.480913
1739357276.701,3.477069
1739357276.951,3.477069
1739357277.201,3.471944
1739357277.451,3.469381
1739357277.701,3.4681
1739357277.951,3.464256
1739357278.201,3.464256
1739357278.451,3.461694
1739357278.701,3.461694
1739357278.951,3.466819
1739357279.201,3.466819
1739357279.451,3.464256
1739357279.701,3.464256
1739357279.951,3.459131
1739357280.201,3.460413
1739357280.451,3.455287
1739357280.701,3.45785
1739357280.951,3.454006
1739357281.201,3.455287
1739357281.451,3.448881
1739357281.701,3.448881
1739357281.951,3.448881
1739357282.201,3.451444
1739357282.451,3.446319
1739357282.701,3.446319
1739357282.951,3.445038
1739357283.201,3.4476
1739357283.451,3.450162
1739357283.701,3.450162
1739357283.951,3.4476
1739357284.201,3.4476
1739357284.451,3.4476
1739357284.701,3.4476
1739357284.951,3.4476
1739357285.201,3.445038
1739357285.451,3.442475
1739357285.701,3.438631
1739357285.951,3.438631
1739357286.201,3.434788
1739357286.451,3.432225
1739357286.701,3.432225
1739357286.951,3.432225
1739357287.201,3.434788
1739357287.451,3.433506
1739357287.701,3.432225
1739357287.951,3.430944
1739357288.201,3.432225
1739357288.451,3.432225
1739357288.701,3.428381
1739357288.951,3.425819
1739357289.201,3.423256
1739357289.451,3.421975
1739357289.701,3.423256
1739357289.951,3.420694
1739357290.201,3.415569
1739357290.451,3.414287
1739357290.701,3.410444
1739357290.951,3.41685
1739357291.201,3.410444
1739357291.451,3.407881
1739357291.701,3.407881
1739357291.951,3.4066
1739357292.201,3.4066
1739357292.451,3.410444
1739357292.701,3.411725
1739357292.951,3.411725
1739357293.201,3.411725
1739357293.451,3.413006
1739357293.701,3.409162
1739357293.951,3.405319
1739357294.201,3.407881
1739357294.451,3.4066
1739357294.701,3.398912
1739357294.951,3.398912
1739357295.201,3.395069
1739357295.451,3.397631
1739357295.701,3.393787
1739357295.951,3.39635
1739357296.201,3.391225
1739357296.451,3.400194
1739357296.701,3.398912
1739357296.951,3.401475
1739357297.201,3.398912
1739357297.451,3.397631
1739357297.701,3.404037
1739357297.951,3.410444
1739357298.201,3.41685
1739357298.451,3.425819
1739357298.701,3.432225
1739357298.951,3.438631
1739357299.201,3.45785
1739357299.451,3.4681
1739357299.701,3.483475
1739357299.951,3.493725
1739357300.201,3.502694
1739357300.451,3.507819
1739357300.701,3.515507
1739357300.951,3.525757
1739357301.201,3.528319
1739357301.451,3.538569
1739357301.701,3.544975
1739357301.951,3.546257
1739357302.201,3.544975
1739357302.451,3.548819
1739357302.701,3.53985
1739357302.951,3.537288
1739357303.201,3.533444
1739357303.451,3.534725
1739357303.701,3.544975
1739357303.951,3.532163
1739357304.201,3.524475
1739357304.451,3.548819
1739357304.701,3.553944
1739357304.951,3.564194
1739357305.201,3.578288
1739357305.451,3.593663
1739357305.701,3.624413
1739357305.951,3.655163
1739357306.201,3.684632
1739357306.451,3.705132
1739357306.701,3.732038
1739357306.951,3.766632
1739357307.201,3.810195
1739357307.451,3.867851
1739357307.701,3.956258
1739357307.951,4.105341
1739357308.201,4.291123
1739357308.451,4.49228
1739357308.701,4.617373
1739357308.951,4.724999
1739357309.201,4.817249
1739357309.451,4.841593
1739357309.701,4.871062
1739357309.951,4.890281
1739357310.201,4.871062
1739357310.451,4.845437
1739357310.701,4.822374
1739357310.951,4.781374
1739357311.201,4.742937
1739357311.451,4.712186
1739357311.701,4.686562
1739357311.951,4.659655
1739357312.201,4.62378
1739357312.451,4.594311
1739357312.701,4.559717
1739357312.951,4.536654
1739357313.201,4.504623
1739357313.451,4.476436
1739357313.701,4.454655
1739357313.951,4.421342
1739357314.201,4.404685
1739357314.451,4.375216
1739357314.701,4.357279
1739357314.951,4.335498
1739357315.201,4.325248
1739357315.451,4.309873
1739357315.701,4.293216
1739357315.951,4.285529
1739357316.201,4.280404
1739357316.451,4.28681
1739357316.701,4.303466
1739357316.951,4.321404
1739357317.201,4.359842
1739357317.451,4.38931
1739357317.701,4.411092
1739357317.951,4.425186
1739357318.201,4.426467
1739357318.451,4.429029
1739357318.701,4.417498
1739357318.951,4.413654
1739357319.201,4.403404
1739357319.451,4.398279
1739357319.701,4.400842
1739357319.951,4.407248
1739357320.201,4.407248
1739357320.451,4.417498
1739357320.701,4.407248
1739357320.951,4.404685
1739357321.201,4.425186
1739357321.451,4.426467
1739357321.701,4.441842
1739357321.951,4.499498
1739357322.201,4.601999
1739357322.451,4.651968
1739357322.701,4.809562
1739357322.951,4.874906
1739357323.201,4.910781
1739357323.451,4.945374
1739357323.701,4.967572
1739357323.951,4.931697
1739357324.201,4.886853
1739357324.451,4.967572
1739357324.701,4.962447
1739357324.951,4.939384
1739357325.201,4.890697
1739357325.451,4.845853
1739357325.701,4.811259
1739357325.951,4.749759
1739357326.201,4.74079
1739357326.451,4.738227
1739357326.701,4.744634
1739357326.951,4.719008
1739357327.201,4.60754
1739357327.451,4.675446
1739357327.701,4.816384
1739357327.951,4.950916
1739357328.201,5.073916
1739357328.451,5.032916
1739357328.701,5.054697
1739357328.951,5.044447
1739357329.201,5.031635
1739357329.451,5.011135
1739357329.701,5.012416
1739357329.951,5.011135
1739357330.201,5.017541
1739357330.451,5.044447
1739357330.701,5.070072
1739357330.951,5.100822
1739357331.201,5.121322
1739357331.451,5.131572
1739357331.701,5.131572
1739357331.951,5.114916
1739357332.201,5.08801
1739357332.451,5.066228
1739357332.701,5.035478
1739357332.951,4.998322
1739357333.201,4.968853
1739357333.451,4.938103
1739357333.701,4.908634
1739357333.951,4.883009
1739357334.201,4.861228
1739357334.451,4.849697
1739357334.701,4.842009
1739357334.951,4.840728
1739357335.201,4.850978
1739357335.451,4.87404
1739357335.701,4.890697
1739357335.951,4.925291
1739357336.201,4.931697
1739357336.451,4.945791
1739357336.701,4.959884
1739357336.951,4.970134
1739357337.201,4.981666
1739357337.451,5.008572
1739357337.701,5.021385
1739357337.951,5.034197
1739357338.201,5.058541
1739357338.451,5.085447
1739357338.701,5.11876
1739357338.951,5.184104
1739357339.201,5.284041
1739357339.451,5.41473
1739357339.701,5.523218
1739357339.951,5.60778
1739357340.201,5.653906
1739357340.451,5.693624
1739357340.701,5.69875
1739357340.951,5.688499
1739357341.201,5.667999
1739357341.451,5.609062
1739357341.701,5.562937
1739357341.951,5.510405
1739357342.201,5.455311
1739357342.451,5.407905
1739357342.701,5.369467
1739357342.951,5.334874
1739357343.201,5.297717
1739357343.451,5.255435
1739357343.701,5.222123
1739357343.951,5.190092
1739357344.201,5.165748
1739357344.451,5.145248
1739357344.701,5.128592
1739357344.951,5.11706
1739357345.201,5.113216
1739357345.451,5.097841
1739357345.701,5.091435
1739357345.951,5.078623
1739357346.201,5.072217
1739357346.451,5.063248
1739357346.701,5.061966
1739357346.951,5.054279
1739357347.201,5.049154
1739357347.451,5.050435
1739357347.701,5.052998
1739357347.951,5.07606
1739357348.201,5.119623
1739357348.451,5.160623
1739357348.701,5.214436
1739357348.951,5.268248
1739357349.201,5.322061
1739357349.451,5.345123
1739357349.701,5.365623
1739357349.951,5.374592
1739357350.201,5.378436
1739357350.451,5.366905
1739357350.701,5.346405
1739357350.951,5.322061
1739357351.201,5.313092
1739357351.451,5.296436
1739357351.701,5.284904
1739357351.951,5.275936
1739357352.201,5.272092
1739357352.451,5.268248
1739357352.701,5.260561
1739357352.951,5.256717
1739357353.201,5.243905
1739357353.451,5.233654
1739357353.701,5.240061
1739357353.951,5.261842
1739357354.201,5.278498
1739357354.451,5.286186
1739357354.701,5.295155
1739357354.951,5.297717
1739357355.201,5.297717
1739357355.451,5.295155
1739357355.701,5.304123
1739357355.951,5.30028
1739357356.201,5.284904
1739357356.451,5.298998
1739357356.701,5.272092
1739357356.951,5.259279
1739357357.201,5.261842
1739357357.451,5.265686
1739357357.701,5.272092
1739357357.951,5.30028
1739357358.201,5.325905
1739357358.451,5.378436
1739357358.701,5.430967
1739357358.951,5.470686
1739357359.201,5.497592
1739357359.451,5.512968
1739357359.701,5.503999
1739357359.951,5.507843
1739357360.201,5.502717
1739357360.451,5.501436
1739357360.701,5.497592
1739357360.951,5.489905
1739357361.201,5.482218
1739357361.451,5.466843
1739357361.701,5.455311
1739357361.951,5.447624
1739357362.201,5.457874
1739357362.451,5.492468
1739357362.701,5.537312
1739357362.951,5.579593
1739357363.201,5.619312
1739357363.451,5.646218
1739357363.701,5.662874
1739357363.951,5.679531
1739357364.201,5.676968
1739357364.451,5.669281
1739357364.701,5.655187
1739357364.951,5.637249
1739357365.201,5.609062
1739357365.451,5.579593
1739357365.701,5.542437
1739357365.951,5.51553
1739357366.201,5.49503
1739357366.451,5.478374
1739357366.701,5.455311
1739357366.951,5.450186
1739357367.201,5.434811
1739357367.451,5.432249
1739357367.701,5.432249
1739357367.951,5.42328
1739357368.201,5.416873
1739357368.451,5.410468
1739357368.701,5.401499
1739357368.951,5.393811
1739357369.201,5.395092
1739357369.451,5.39253
1739357369.701,5.398936
1739357369.951,5.420717
1739357370.201,5.428405
1739357370.451,5.447624
1739357370.701,5.460436
1739357370.951,5.488624
1739357371.201,5.534749
1739357371.451,5.633406
1739357371.701,5.744874
1739357371.951,5.873
1739357372.201,5.970376
1739357372.451,6.067239
1739357372.701,6.10952
1739357372.951,6.103114
1739357373.201,6.082614
1739357373.451,6.072364
1739357373.701,6.030083
1739357373.951,5.990364
1739357374.201,5.990364
1739357374.451,5.941676
1739357374.701,5.894269
1739357374.951,5.844301
1739357375.201,5.800738
1739357375.451,5.759738
1739357375.701,5.717456
1739357375.951,5.7008
1739357376.201,5.672613
1739357376.451,5.652112
1739357376.701,5.635456
1739357376.951,5.616238
1739357377.201,5.602144
1739357377.451,5.589331
1739357377.701,5.571393
1739357377.951,5.559862
1739357378.201,5.561143
1739357378.451,5.552175
1739357378.701,5.541925
1739357378.951,5.538081
1739357379.201,5.523987
1739357379.451,5.518862
1739357379.701,5.509893
1739357379.951,5.50605
1739357380.201,5.497081
1739357380.451,5.493237
1739357380.701,5.484268
1739357380.951,5.472737
1739357381.201,5.470175
1739357381.451,5.46505
1739357381.701,5.4548
1739357381.951,5.449675
1739357382.201,5.445831
1739357382.451,5.449675
1739357382.701,5.447112
1739357382.951,5.445831
1739357383.201,5.448393
1739357383.451,5.456081
1739357383.701,5.462487
1739357383.951,5.461206
1739357384.201,5.466331
1739357384.451,5.466331
1739357384.701,5.456081
1739357384.951,5.4548
1739357385.201,5.450956
1739357385.451,5.44455
1739357385.701,5.441987
1739357385.951,5.436862
1739357386.201,5.438143
1739357386.451,5.452237
1739357386.701,5.475299
1739357386.951,5.499643
1739357387.201,5.54705
1739357387.451,5.590612
1739357387.701,5.622644
1739357387.951,5.644425
1739357388.201,5.648269
1739357388.451,5.650831
1739357388.701,5.653394
1739357388.951,5.6393
1739357389.201,5.622644
1739357389.451,5.60855
1739357389.701,5.58805
1739357389.951,5.570112
1739357390.201,5.548331
1739357390.451,5.529112
1739357390.701,5.517581
1739357390.951,5.509893
1739357391.201,5.499643
1739357391.451,5.488112
1739357391.701,5.481706
1739357391.951,5.467612
1739357392.201,5.46505
1739357392.451,5.458643
1739357392.701,5.44455
1739357392.951,5.436862
1739357393.201,5.435581
1739357393.451,5.431737
1739357393.701,5.422768
1739357393.951,5.432249
1739357394.201,5.428405
1739357394.451,5.427124
1739357394.701,5.424561
1739357394.951,5.434811
1739357395.201,5.447624
1739357395.451,5.456593
1739357395.701,5.465561
1739357395.951,5.469405
1739357396.201,5.47453
1739357396.451,5.47453
1739357396.701,5.473249
1739357396.951,5.477093
1739357397.201,5.466843
1739357397.451,5.457874
1739357397.701,5.452749
1739357397.951,5.457874
1739357398.201,5.477093
1739357398.451,5.516811
1739357398.701,5.574468
1739357398.951,5.6475
1739357399.201,5.746156
1739357399.451,5.814063
1739357399.701,5.844812
1739357399.951,5.857625
1739357400.201,5.858906
1739357400.451,5.853781
1739357400.701,5.839687
1739357400.951,5.82175
1739357401.201,5.797406
1739357401.451,5.767937
1739357401.701,5.735906
1739357401.951,5.705156
1739357402.201,5.692343
1739357402.451,5.669281
1739357402.701,5.653906
1739357402.951,5.632124
1739357403.201,5.619312
1739357403.451,5.611624
1739357403.701,5.602655
1739357403.951,5.589843
1739357404.201,5.578312
1739357404.451,5.577031
1739357404.701,5.564218
1739357404.951,5.557812
1739357405.201,5.551405
1739357405.451,5.547562
1739357405.701,5.541155
1739357405.951,5.543718
1739357406.201,5.541155
1739357406.451,5.534749
1739357406.701,5.529624
1739357406.951,5.528343
1739357407.201,5.521936
1739357407.451,5.51553
1739357407.701,5.506561
1739357407.951,5.502717
1739357408.201,5.50528
1739357408.451,5.507843
1739357408.701,5.50528
1739357408.951,5.507843
1739357409.201,5.512968
1739357409.451,5.506561
1739357409.701,5.511686
1739357409.951,5.509124
1739357410.201,5.509124
1739357410.451,5.507843
1739357410.701,5.506561
1739357410.951,5.498874
1739357411.201,5.49503
1739357411.451,5.487343
1739357411.701,5.480937
1739357411.951,5.482218
1739357412.201,5.479655
1739357412.451,5.48478
1739357412.701,5.491187
1739357412.951,5.489905
1739357413.201,5.492468
1739357413.451,5.491187
1739357413.701,5.491187
1739357413.951,5.488624
1739357414.201,5.491187
1739357414.451,5.478374
1739357414.701,5.478374
1739357414.951,5.47453
1739357415.201,5.471968
1739357415.451,5.473249
1739357415.701,5.46428
1739357415.951,5.46428
1739357416.201,5.46428
1739357416.451,5.461718
1739357416.701,5.455311
1739357416.951,5.452749
1739357417.201,5.45403
1739357417.451,5.446342
1739357417.701,5.437374
1739357417.951,5.436092
1739357418.201,5.438655
1739357418.451,5.434811
1739357418.701,5.43353
1739357418.951,5.436092
1739357419.201,5.429686
1739357419.451,5.439936
1739357419.701,5.436092
1739357419.951,5.442499
1739357420.201,5.438655
1739357420.451,5.439936
1739357420.701,5.447624
1739357420.951,5.434811
1739357421.201,5.430967
1739357421.451,5.434811
1739357421.701,5.424561
1739357421.951,5.425842
1739357422.201,5.420717
1739357422.451,5.420717
1739357422.701,5.424561
1739357422.951,5.421999
1739357423.201,5.420717
1739357423.451,5.419436
1739357423.701,5.421999
1739357423.951,5.424561
1739357424.201,5.42328
1739357424.451,5.409186
1739357424.701,5.411749
1739357424.951,5.404061
1739357425.201,5.410468
1739357425.451,5.410468
1739357425.701,5.400218
1739357425.951,5.398936
1739357426.201,5.405343
1739357426.451,5.405343
1739357426.701,5.407905
1739357426.951,5.407905
1739357427.201,5.410468
1739357427.451,5.421999
1739357427.701,5.419436
1739357427.951,5.42328
1739357428.201,5.425842
1739357428.451,5.434811
1739357428.701,5.427124
1739357428.951,5.437374
1739357429.201,5.432249
1739357429.451,5.437374
1739357429.701,5.43353
1739357429.951,5.430967
1739357430.201,5.429686
1739357430.451,5.429686
1739357430.701,5.427124
1739357430.951,5.424561
1739357431.201,5.418155
1739357431.451,5.414311
1739357431.701,5.407905
1739357431.951,5.40278
1739357432.201,5.398936
1739357432.451,5.400218
1739357432.701,5.404061
1739357432.951,5.404061
1739357433.201,5.414311
1739357433.451,5.414311
1739357433.701,5.415593
1739357433.951,5.409186
1739357434.201,5.405343
1739357434.451,5.405343
1739357434.701,5.401499
1739357434.951,5.407905
1739357435.201,5.40278
1739357435.451,5.40278
1739357435.701,5.398936
1739357435.951,5.404061
1739357436.201,5.409186
1739357436.451,5.406624
1739357436.701,5.406624
1739357436.951,5.398936
1739357437.201,5.404061
1739357437.451,5.404061
1739357437.701,5.395092
1739357437.951,5.391249
1739357438.201,5.39253
1739357438.451,5.398936
1739357438.701,5.398936
1739357438.951,5.409186
1739357439.201,5.427124
1739357439.451,5.450186
1739357439.701,5.462999
1739357439.951,5.478374
1739357440.201,5.482218
1739357440.451,5.488624
1739357440.701,5.48478
1739357440.951,5.482218
1739357441.201,5.483499
1739357441.451,5.477093
1739357441.701,5.469405
1739357441.951,5.466843
1739357442.201,5.46428
1739357442.451,5.455311
1739357442.701,5.452749
1739357442.951,5.447624
1739357443.201,5.441217
1739357443.451,5.438655
1739357443.701,5.430967
1739357443.951,5.428405
1739357444.201,5.427124
1739357444.451,5.416873
1739357444.701,5.411749
1739357444.951,5.419436
1739357445.201,5.411749
1739357445.451,5.406624
1739357445.701,5.410468
1739357445.951,5.405343
1739357446.201,5.411749
1739357446.451,5.409186
1739357446.701,5.41303
1739357446.951,5.409186
1739357447.201,5.41303
1739357447.451,5.41303
1739357447.701,5.406624
1739357447.951,5.40278
1739357448.201,5.396374
1739357448.451,5.40278
1739357448.701,5.396374
1739357448.951,5.398936
1739357449.201,5.39253
1739357449.451,5.39253
1739357449.701,5.395092
1739357449.951,5.393811
1739357450.201,5.391249
1739357450.451,5.383561
1739357450.701,5.383561
1739357450.951,5.380999
1739357451.201,5.377155
1739357451.451,5.374592
1739357451.701,5.369467
1739357451.951,5.365623
1739357452.201,5.370749
1739357452.451,5.365623
1739357452.701,5.364342
1739357452.951,5.363061
1739357453.201,5.374592
1739357453.451,5.368186
1739357453.701,5.365623
1739357453.951,5.365623
1739357454.201,5.364342
1739357454.451,5.359217
1739357454.701,5.356655
1739357454.951,5.356655
1739357455.201,5.350248
1739357455.451,5.347686
1739357455.701,5.339998
1739357455.951,5.333592
1739357456.201,5.338717
1739357456.451,5.333592
1739357456.701,5.328467
1739357456.951,5.328467
1739357457.201,5.325905
1739357457.451,5.328467
1739357457.701,5.328467
1739357457.951,5.327186
1739357458.201,5.329749
1739357458.451,5.322061
1739357458.701,5.318217
1739357458.951,5.315655
1739357459.201,5.318217
1739357459.451,5.316936
1739357459.701,5.314373
1739357459.951,5.318217
1739357460.201,5.315655
1739357460.451,5.319499
1739357460.701,5.318217
1739357460.951,5.319499
1739357461.201,5.316936
1739357461.451,5.314373
1739357461.701,5.318217
1739357461.951,5.318217
1739357462.201,5.314373
1739357462.451,5.313092
1739357462.701,5.309248
1739357462.951,5.304123
1739357463.201,5.301561
1739357463.451,5.30028
1739357463.701,5.292592
1739357463.951,5.287467
1739357464.201,5.291311
1739357464.451,5.288748
1739357464.701,5.29003
1739357464.951,5.302842
1739357465.201,5.305405
1739357465.451,5.309248
1739357465.701,5.309248
1739357465.951,5.31053
1739357466.201,5.31053
1739357466.451,5.309248
1739357466.701,5.309248
1739357466.951,5.305405
1739357467.201,5.298998
1739357467.451,5.29003
1739357467.701,5.286186
1739357467.951,5.277217
1739357468.201,5.281061
1739357468.451,5.273373
1739357468.701,5.268248
1739357468.951,5.274654
1739357469.201,5.273373
1739357469.451,5.273373
1739357469.701,5.268248
1739357469.951,5.263123
1739357470.201,5.263123
1739357470.451,5.264404
1739357470.701,5.255435
1739357470.951,5.257998
1739357471.201,5.256717
1739357471.451,5.260561
1739357471.701,5.256717
1739357471.951,5.255435
1739357472.201,5.261842
1739357472.451,5.263123
1739357472.701,5.261842
1739357472.951,5.263123
1739357473.201,5.261842
1739357473.451,5.260561
1739357473.701,5.257998
1739357473.951,5.252873
1739357474.201,5.254155
1739357474.451,5.245186
1739357474.701,5.242623
1739357474.951,5.242623
1739357475.201,5.240061
1739357475.451,5.234936
1739357475.701,5.231092
1739357475.951,5.232373
1739357476.201,5.229811
1739357476.451,5.233654
1739357476.701,5.232373
1739357476.951,5.229811
1739357477.201,5.231092
1739357477.451,5.224686
1739357477.701,5.225967
1739357477.951,5.224686
1739357478.201,5.223404
1739357478.451,5.215717
1739357478.701,5.216998
1739357478.951,5.211873
1739357479.201,5.209311
1739357479.451,5.205467
1739357479.701,5.204185
1739357479.951,5.206748
1739357480.201,5.200342
1739357480.451,5.208029
1739357480.701,5.204185
1739357480.951,5.201623
1739357481.201,5.196498
1739357481.451,5.195217
1739357481.701,5.187529
1739357481.951,5.187529
1739357482.201,5.182404
1739357482.451,5.179842
1739357482.701,5.173436
1739357482.951,5.177279
1739357483.201,5.168311
1739357483.451,5.169592
1739357483.701,5.168311
1739357483.951,5.175998
1739357484.201,5.179842
1739357484.451,5.175998
1739357484.701,5.177279
1739357484.951,5.172154
1739357485.201,5.170873
1739357485.451,5.167029
1739357485.701,5.160623
1739357485.951,5.156779
1739357486.201,5.158061
1739357486.451,5.154217
1739357486.701,5.152936
1739357486.951,5.160623
1739357487.201,5.167029
1739357487.451,5.170873
1739357487.701,5.179842
1739357487.951,5.183685
1739357488.201,5.183685
1739357488.451,5.184967
1739357488.701,5.187529
1739357488.951,5.184967
1739357489.201,5.179842
1739357489.451,5.179842
1739357489.701,5.175998
1739357489.951,5.174716
1739357490.201,5.175998
1739357490.451,5.170873
1739357490.701,5.175998
1739357490.951,5.174716
1739357491.201,5.168311
1739357491.451,5.172154
1739357491.701,5.170873
1739357491.951,5.168311
1739357492.201,5.169592
1739357492.451,5.174716
1739357492.701,5.173436
1739357492.951,5.186248
1739357493.201,5.192654
1739357493.451,5.196498
1739357493.701,5.205467
1739357493.951,5.208029
1739357494.201,5.206748
1739357494.451,5.211873
1739357494.701,5.219561
1739357494.951,5.233654
1739357495.201,5.277217
1739357495.451,5.315655
1739357495.701,5.357936
1739357495.951,5.404061
1739357496.201,5.425842
1739357496.451,5.447624
1739357496.701,5.462999
1739357496.951,5.478374
1739357497.201,5.482218
1739357497.451,5.480937
1739357497.701,5.469405
1739357497.951,5.452749
1739357498.201,5.441217
1739357498.451,5.430967
1739357498.701,5.405343
1739357498.951,5.400218
1739357499.201,5.380999
1739357499.451,5.370749
1739357499.701,5.364342
1739357499.951,5.35153
1739357500.201,5.333592
1739357500.451,5.324624
1739357500.701,5.311811
1739357500.951,5.30028
1739357501.201,5.297717
1739357501.451,5.29003
1739357501.701,5.279779
1739357501.951,5.274654
1739357502.201,5.275936
1739357502.451,5.279779
1739357502.701,5.268248
1739357502.951,5.277217
1739357503.201,5.283623
1739357503.451,5.295155
1739357503.701,5.313092
1739357503.951,5.336154
1739357504.201,5.352811
1739357504.451,5.370749
1739357504.701,5.380999
1739357504.951,5.398936
1739357505.201,5.415593
1739357505.451,5.424561
1739357505.701,5.442499
1739357505.951,5.455311
1739357506.201,5.478374
1739357506.451,5.514249
1739357506.701,5.585999
1739357506.951,5.69875
1739357507.201,5.838406
1739357507.451,5.990875
1739357507.701,6.119771
1739357507.951,6.196646
1739357508.201,6.268396
1739357508.451,6.327333
1739357508.701,6.372177
1739357508.951,6.386271
1739357509.201,6.418303
1739357509.451,6.470238
1739357509.701,6.477925
1739357509.951,6.471519
1739357510.201,6.480488
1739357510.451,6.520207
1739357510.701,6.556082
1739357510.951,6.593238
1739357511.201,6.620145
1739357511.451,6.621426
1739357511.701,6.629113
1739357511.951,6.595801
1739357512.201,6.549675
1739357512.451,6.507394
1739357512.701,6.447176
1739357512.951,6.403613
1739357513.201,6.381832
1739357513.451,6.352363
1739357513.701,6.343394
1739357513.951,6.328019
1739357514.201,6.322894
1739357514.451,6.289581
1739357514.701,6.261394
1739357514.951,6.23705
1739357515.201,6.205019
1739357515.451,6.169143
1739357515.701,6.14608
1739357515.951,6.171706
1739357516.201,6.240893
1739357516.451,6.369019
1739357516.701,6.504832
1739357516.951,6.600926
1739357517.201,6.653457
1739357517.451,6.664989
1739357517.701,6.643207
1739357517.951,6.595801
1739357518.201,6.556082
1739357518.451,6.504832
1739357518.701,6.461269
1739357518.951,6.402331
1739357519.201,6.326737
1739357519.451,6.240893
1739357519.701,6.162737
1739357519.951,6.094831
1739357520.201,6.016674
1739357520.451,5.953893
1739357520.701,5.902642
1739357520.951,5.877614
1739357521.201,5.851988
1739357521.451,5.836613
1739357521.701,5.825082
1739357521.951,5.812269
1739357522.201,5.795613
1739357522.451,5.778957
1739357522.701,5.769988
1739357522.951,5.761019
1739357523.201,5.744363
1739357523.451,5.739238
1739357523.701,5.73155
1739357523.951,5.722581
1739357524.201,5.712332
1739357524.451,5.707207
1739357524.701,5.694394
1739357524.951,5.684144
1739357525.201,5.672613
1739357525.451,5.661081
1739357525.701,5.652112
1739357525.951,5.638019
1739357526.201,5.616238
1739357526.451,5.599581
1739357526.701,5.585487
1739357526.951,5.5778
1739357527.201,5.564987
1739357527.451,5.554737
1739357527.701,5.545769
1739357527.951,5.544487
1739357528.201,5.539362
1739357528.451,5.539362
1739357528.701,5.558581
1739357528.951,5.6188
1739357529.201,5.69055
1739357529.451,5.784082
1739357529.701,5.869926
1739357529.951,5.950645
1739357530.201,6.005739
1739357530.451,6.045457
1739357530.701,6.064676
1739357530.951,6.085176
1739357531.201,6.085176
1739357531.451,6.073645
1739357531.701,6.049301
1739357531.951,6.013426
1739357532.201,5.98652
1739357532.451,5.946801
1739357532.701,5.918613
1739357532.951,5.886582
1739357533.201,5.851988
1739357533.451,5.831488
1739357533.701,5.816113
1739357533.951,5.832769
1739357534.201,5.87377
1739357534.451,5.942957
1739357534.701,6.040332
1739357534.951,6.145395
1739357535.201,6.220989
1739357535.451,6.276083
1739357535.701,6.314521
1739357535.951,6.320927
1739357536.201,6.317083
1739357536.451,6.311958
1739357536.701,6.286333
1739357536.951,6.260708
1739357537.201,6.213302
1739357537.451,6.164614
1739357537.701,6.118489
1739357537.951,6.07877
1739357538.201,6.041614
1739357538.451,6.00702
1739357538.701,5.977551
1739357538.951,5.957051
1739357539.201,5.936551
1739357539.451,5.919895
1739357539.701,5.899395
1739357539.951,5.890426
1739357540.201,5.877614
1739357540.451,5.869926
1739357540.701,5.862238
1739357540.951,5.85327
1739357541.201,5.841738
1739357541.451,5.835332
1739357541.701,5.828926
1739357541.951,5.828926
1739357542.201,5.823801
1739357542.451,5.816113
1739357542.701,5.809707
1739357542.951,5.819957
1739357543.201,5.827644
1739357543.451,5.837894
1739357543.701,5.862238
1739357543.951,5.872488
1739357544.201,5.890426
1739357544.451,5.903238
1739357544.701,5.907082
1739357544.951,5.905801
1739357545.201,5.916051
1739357545.451,5.913488
1739357545.701,5.912207
1739357545.951,5.917332
1739357546.201,5.921176
1739357546.451,5.919895
1739357546.701,5.919895
1739357546.951,5.928864
1739357547.201,5.936551
1739357547.451,5.942957
1739357547.701,5.950645
1739357547.951,5.957051
1739357548.201,5.962176
1739357548.451,5.951926
1739357548.701,5.949364
1739357548.951,5.942957
1739357549.201,5.940395
1739357549.451,5.932707
1739357549.701,5.92502
1739357549.951,5.936551
1739357550.201,5.946801
1739357550.451,5.985239
1739357550.701,6.02752
1739357550.951,6.082614
1739357551.201,6.132583
1739357551.451,6.183833
1739357551.701,6.210739
1739357551.951,6.237646
1739357552.201,6.267115
1739357552.451,6.267115
1739357552.701,6.268396
1739357552.951,6.259427
1739357553.201,6.250458
1739357553.451,6.231239
1739357553.701,6.213302
1739357553.951,6.187677
1739357554.201,6.165895
1739357554.451,6.147958
1739357554.701,6.119771
1739357554.951,6.106958
1739357555.201,6.091583
1739357555.451,6.076208
