LocalTimestamp,DataReliability,PacketNumber,PG
1758102001.665923,100,3492,5744
1758102001.705923,100,3492,5761
1758102001.745923,100,3492,5765
1758102001.785923,100,3507,5788
1758102001.8259232,100,3507,5797
1758102001.8659232,100,3523,5804
1758102001.9059231,100,3523,5814
1758102001.945923,100,3523,5833
1758102001.985923,100,3541,5827
1758102002.025923,100,3541,5792
1758102002.0659232,100,3562,5797
1758102002.1059232,100,3562,5795
1758102002.1459231,100,3562,5797
1758102002.185923,100,3577,5812
1758102002.225923,100,3577,5833
1758102002.265923,100,3593,5834
1758102002.3059232,100,3593,5847
1758102002.3459232,100,3593,5847
1758102002.3859231,100,3611,5838
1758102002.425923,100,3611,5829
1758102002.465923,100,3627,5810
1758102002.505923,100,3627,5801
1758102002.5459232,100,3627,5806
1758102002.5859232,100,3642,5818
1758102002.6259232,100,3642,5816
1758102002.665923,100,3661,5820
1758102002.705923,100,3661,5838
1758102002.745923,100,3661,5842
1758102002.785923,100,3678,5860
1758102002.8259232,100,3678,5853
1758102002.8659232,100,3694,5842
1758102002.9059231,100,3694,5804
1758102002.945923,100,3694,5799
1758102002.985923,100,3710,5795
1758102003.025923,100,3710,5803
1758102003.0659232,100,3728,5792
1758102003.1059232,100,3728,5831
1758102003.1459231,100,3728,5834
1758102003.185923,100,3745,5843
1758102003.225923,100,3745,5851
1758102003.265923,100,3761,5842
1758102003.3059232,100,3761,5839
1758102003.3459232,100,3761,5811
1758102003.3859231,100,3778,5778
1758102003.425923,100,3778,5770
1758102003.465923,100,3778,5774
1758102003.505923,100,3795,5789
1758102003.5459232,100,3795,5780
1758102003.5859232,100,3812,5795
1758102003.6259232,100,3812,5806
1758102003.665923,100,3812,5808
1758102003.705923,100,3831,5827
1758102003.745923,100,3831,5810
1758102003.785923,100,3848,5802
1758102003.8259232,100,3848,5779
1758102003.8659232,100,3848,5780
1758102003.9059231,100,3862,5772
1758102003.945923,100,3862,5773
1758102003.985923,100,3882,5779
1758102004.025923,100,3882,5794
1758102004.0659232,100,3882,5799
1758102004.1059232,100,3898,5816
1758102004.1459231,100,3898,5822
1758102004.185923,100,3915,5830
1758102004.225923,100,3915,5804
1758102004.265923,100,3915,5781
1758102004.3059232,100,3930,5790
1758102004.3459232,100,3930,5783
1758102004.3859231,100,3949,5799
1758102004.425923,100,3949,5790
1758102004.465923,100,3949,5794
1758102004.505923,100,3965,5792
1758102004.5459232,100,3965,5804
1758102004.5859232,100,3982,5831
1758102004.6259232,100,3982,5832
1758102004.665923,100,3982,5830
1758102004.705923,100,3997,5800
1758102004.745923,100,3997,5794
1758102004.785923,100,3997,5792
1758102004.8259232,100,4014,5801
1758102004.8659232,100,4014,5812
1758102004.9059231,100,4032,5822
1758102004.945923,100,4032,5818
1758102004.985923,100,4032,5825
1758102005.025923,100,4050,5834
1758102005.0659232,100,4050,5832
1758102005.1059232,100,4064,5837
1758102005.1459231,100,4064,5815
1758102005.185923,100,4064,5803
1758102005.225923,100,4081,5789
1758102005.265923,100,4081,5795
1758102005.3059232,100,4100,5807
1758102005.3459232,100,4100,5818
1758102005.3859231,100,4100,5825
1758102005.425923,100,4117,5828
1758102005.465923,100,4117,5832
1758102005.505923,100,4131,5833
1758102005.5459232,100,4131,5825
1758102005.5859232,100,4131,5803
1758102005.6259232,100,4148,5798
1758102005.665923,100,4148,5799
1758102005.705923,100,4165,5795
1758102005.745923,100,4165,5788
1758102005.785923,100,4165,5797
1758102005.8259232,100,4184,5818
1758102005.8659232,100,4184,5824
1758102005.9059231,100,4199,5836
1758102005.945923,100,4199,5834
1758102005.985923,100,4199,5819
1758102006.025923,100,4216,5792
1758102006.0659232,100,4216,5774
1758102006.1059232,100,4232,5777
1758102006.1459231,100,4232,5797
1758102006.185923,100,4232,5783
1758102006.225923,100,4251,5786
1758102006.265923,100,4251,5789
1758102006.3059232,100,4251,5827
1758102006.3459232,100,4268,5823
1758102006.3859231,100,4268,5828
1758102006.425923,100,4283,5829
1758102006.465923,100,4283,5797
1758102006.505923,100,4283,5771
1758102006.5459232,100,4299,5764
1758102006.5859232,100,4299,5760
1758102006.6259232,100,4317,5775
1758102006.665923,100,4317,5774
1758102006.705923,100,4317,5788
1758102006.745923,100,4333,5778
1758102006.785923,100,4333,5787
1758102006.8259232,100,4350,5812
1758102006.8659232,100,4350,5818
1758102006.9059231,100,4350,5793
1758102006.945923,100,4366,5764
1758102006.985923,100,4366,5751
1758102007.025923,100,4384,5752
1758102007.0659232,100,4384,5740
1758102007.1059232,100,4384,5754
1758102007.1459231,100,4407,5776
1758102007.185923,100,4407,5787
1758102007.225923,100,4407,5793
1758102007.265923,100,4422,5786
1758102007.3059232,100,4422,5794
1758102007.3459232,100,4439,5799
1758102007.3859231,100,4439,5779
1758102007.425923,100,4439,5757
1758102007.465923,100,4456,5735
1758102007.505923,100,4456,5738
1758102007.5459232,100,4474,5745
1758102007.5859232,100,4474,5748
1758102007.6259232,100,4474,5748
1758102007.665923,100,4491,5773
1758102007.705923,100,4491,5783
1758102007.745923,100,4506,5796
1758102007.785923,100,4506,5799
1758102007.8259232,100,4506,5783
1758102007.8659232,100,4523,5767
1758102007.9059231,100,4523,5748
1758102007.945923,100,4540,5735
1758102007.985923,100,4540,5734
1758102008.025923,100,4540,5741
1758102008.0659232,100,4559,5741
1758102008.1059232,100,4559,5751
1758102008.1459231,100,4573,5771
1758102008.185923,100,4573,5784
1758102008.225923,100,4573,5788
1758102008.265923,100,4590,5781
1758102008.3059232,100,4590,5776
1758102008.3459232,100,4607,5754
1758102008.3859231,100,4607,5743
1758102008.425923,100,4607,5738
1758102008.465923,100,4626,5729
1758102008.505923,100,4626,5733
1758102008.5459232,100,4626,5748
1758102008.5859232,100,4640,5750
1758102008.6259232,100,4640,5764
1758102008.665923,100,4658,5776
1758102008.705923,100,4658,5789
1758102008.745923,100,4658,5800
1758102008.785923,100,4676,5791
1758102008.8259232,100,4676,5743
1758102008.8659232,100,4693,5731
1758102008.9059231,100,4693,5729
1758102008.945923,100,4693,5735
1758102008.985923,100,4710,5740
1758102009.025923,100,4710,5738
1758102009.0659232,100,4727,5746
1758102009.1059232,100,4727,5752
1758102009.1459231,100,4727,5763
1758102009.185923,100,4743,5776
1758102009.225923,100,4743,5797
1758102009.265923,100,4760,5761
1758102009.3059232,100,4760,5752
1758102009.3459232,100,4760,5727
1758102009.3859231,100,4775,5737
1758102009.425923,100,4775,5729
1758102009.465923,100,4794,5741
1758102009.505923,100,4794,5748
1758102009.5459232,100,4794,5751
1758102009.5859232,100,4810,5755
1758102009.6259232,100,4810,5764
1758102009.665923,100,4828,5778
1758102009.705923,100,4828,5782
1758102009.745923,100,4828,5763
1758102009.785923,100,4843,5727
1758102009.8259232,100,4843,5718
1758102009.8659232,100,4843,5715
1758102009.9059231,100,4859,5734
1758102009.945923,100,4859,5754
1758102009.985923,100,4878,5749
1758102010.025923,100,4878,5762
1758102010.0659232,100,4878,5753
1758102010.1059232,100,4895,5778
1758102010.1459231,100,4895,5777
1758102010.185923,100,4910,5769
1758102010.225923,100,4910,5732
1758102010.265923,100,4927,5715
1758102010.3059232,100,4927,5714
1758102010.3459232,100,4927,5713
1758102010.3859231,100,4943,5720
1758102010.425923,100,4943,5735
1758102010.465923,100,4962,5744
1758102010.505923,100,4962,5742
1758102010.5459232,100,4962,5757
1758102010.5859232,100,4978,5754
1758102010.6259232,100,4978,5750
1758102010.665923,100,4994,5737
1758102010.705923,100,4994,5715
1758102010.745923,100,4994,5693
1758102010.785923,100,5010,5678
1758102010.8259232,100,5010,5693
1758102010.8659232,100,5010,5691
1758102010.9059231,100,5029,5712
1758102010.945923,100,5029,5724
1758102010.985923,100,5046,5719
1758102011.025923,100,5046,5731
1758102011.0659232,100,5046,5740
1758102011.1059232,100,5061,5707
1758102011.1459231,100,5061,5685
1758102011.185923,100,5077,5674
1758102011.225923,100,5077,5668
1758102011.265923,100,5077,5676
1758102011.3059232,100,5095,5677
1758102011.3459232,100,5095,5687
1758102011.3859231,100,5113,5703
1758102011.425923,100,5113,5704
1758102011.465923,100,5113,5714
1758102011.505923,100,5128,5727
1758102011.5459232,100,5128,5712
1758102011.5859232,100,5144,5685
1758102011.6259232,100,5144,5651
1758102011.665923,100,5144,5642
1758102011.705923,100,5162,5650
1758102011.745923,100,5162,5653
1758102011.785923,100,5180,5657
1758102011.8259232,100,5180,5660
1758102011.8659232,100,5180,5668
1758102011.9059231,100,5195,5674
1758102011.945923,100,5195,5701
1758102011.985923,100,5212,5702
1758102012.025923,100,5212,5680
1758102012.0659232,100,5212,5661
1758102012.1059232,100,5229,5631
1758102012.1459231,100,5229,5613
1758102012.185923,100,5250,5619
1758102012.225923,100,5250,5631
1758102012.265923,100,5250,5644
1758102012.3059232,100,5250,5662
1758102012.3459232,100,5268,5661
1758102012.3859231,100,5268,5671
1758102012.425923,100,5284,5672
1758102012.465923,100,5284,5692
1758102012.505923,100,5284,5682
1758102012.5459232,100,5301,5650
1758102012.5859232,100,5301,5622
1758102012.6259232,100,5318,5617
1758102012.665923,100,5318,5626
1758102012.705923,100,5318,5623
1758102012.745923,100,5335,5641
1758102012.785923,100,5335,5651
1758102012.8259232,100,5351,5659
1758102012.8659232,100,5351,5684
1758102012.9059231,100,5351,5683
1758102012.945923,100,5368,5700
1758102012.985923,100,5368,5677
1758102013.025923,100,5385,5657
1758102013.0659232,100,5385,5638
1758102013.1059232,100,5385,5632
1758102013.1459231,100,5402,5614
1758102013.185923,100,5402,5635
1758102013.225923,100,5419,5646
1758102013.265923,100,5419,5658
1758102013.3059232,100,5419,5665
1758102013.3459232,100,5436,5664
1758102013.3859231,100,5436,5686
1758102013.425923,100,5452,5689
1758102013.465923,100,5452,5694
1758102013.505923,100,5452,5666
1758102013.5459232,100,5469,5639
1758102013.5859232,100,5469,5636
1758102013.6259232,100,5487,5643
1758102013.665923,100,5487,5636
1758102013.705923,100,5487,5647
1758102013.745923,100,5505,5657
1758102013.785923,100,5505,5679
1758102013.8259232,100,5505,5675
1758102013.8659232,100,5521,5697
1758102013.9059231,100,5521,5689
1758102013.945923,100,5539,5703
1758102013.985923,100,5539,5677
1758102014.025923,100,5539,5647
1758102014.0659232,100,5555,5628
1758102014.1059232,100,5555,5644
1758102014.1459231,100,5572,5649
1758102014.185923,100,5572,5656
1758102014.225923,100,5572,5665
1758102014.265923,100,5588,5679
1758102014.3059232,100,5588,5687
1758102014.3459232,100,5606,5691
1758102014.3859231,100,5606,5707
1758102014.425923,100,5606,5701
1758102014.465923,100,5624,5685
1758102014.505923,100,5624,5664
1758102014.5459232,100,5639,5649
1758102014.5859232,100,5639,5647
1758102014.6259232,100,5639,5653
1758102014.665923,100,5656,5657
1758102014.705923,100,5656,5662
1758102014.745923,100,5675,5678
1758102014.785923,100,5675,5698
1758102014.8259232,100,5675,5698
1758102014.8659232,100,5693,5685
1758102014.9059231,100,5693,5675
1758102014.945923,100,5709,5645
1758102014.985923,100,5709,5632
1758102015.025923,100,5709,5627
1758102015.0659232,100,5725,5617
1758102015.1059232,100,5725,5626
1758102015.1459231,100,5725,5638
1758102015.185923,100,5744,5626
1758102015.225923,100,5744,5640
1758102015.265923,100,5762,5652
1758102015.3059232,100,5762,5666
1758102015.3459232,100,5762,5669
1758102015.3859231,100,5778,5636
1758102015.425923,100,5778,5595
1758102015.465923,100,5794,5587
1758102015.505923,100,5794,5585
1758102015.5459232,100,5794,5590
1758102015.5859232,100,5811,5590
1758102015.6259232,100,5811,5597
1758102015.665923,100,5828,5603
1758102015.705923,100,5828,5613
1758102015.745923,100,5828,5612
1758102015.785923,100,5844,5627
1758102015.8259232,100,5844,5633
1758102015.8659232,100,5859,5602
1758102015.9059231,100,5859,5580
1758102015.945923,100,5859,5562
1758102015.985923,100,5877,5559
1758102016.025923,100,5877,5559
1758102016.0659232,100,5895,5561
1758102016.1059232,100,5895,5564
1758102016.1459231,100,5895,5576
1758102016.185923,100,5912,5579
1758102016.225923,100,5912,5586
1758102016.265923,100,5927,5597
1758102016.3059232,100,5927,5599
1758102016.3459232,100,5927,5576
1758102016.3859231,100,5944,5555
1758102016.425923,100,5944,5525
1758102016.465923,100,5960,5526
1758102016.505923,100,5960,5539
1758102016.5459232,100,5960,5550
1758102016.5859232,100,5979,5556
1758102016.6259232,100,5979,5558
1758102016.665923,100,5979,5553
1758102016.705923,100,5994,5558
1758102016.745923,100,5994,5577
1758102016.785923,100,6011,5580
1758102016.8259232,100,6011,5561
1758102016.8659232,100,6011,5540
1758102016.9059231,100,6027,5515
1758102016.945923,100,6027,5524
1758102016.985923,100,6045,5514
1758102017.025923,100,6045,5529
1758102017.0659232,100,6045,5554
1758102017.1059232,100,6061,5552
1758102017.1459231,100,6061,5555
1758102017.185923,100,6078,5563
1758102017.225923,100,6078,5563
1758102017.265923,100,6078,5565
1758102017.3059232,100,6095,5560
1758102017.3459232,100,6095,5548
1758102017.3859231,100,6117,5526
1758102017.425923,100,6117,5515
1758102017.465923,100,6117,5543
1758102017.505923,100,6131,5547
1758102017.5459232,100,6131,5562
1758102017.5859232,100,6148,5561
1758102017.6259232,100,6148,5561
1758102017.665923,100,6148,5571
1758102017.705923,100,6167,5579
1758102017.745923,100,6167,5578
1758102017.785923,100,6184,5565
1758102017.8259232,100,6184,5541
1758102017.8659232,100,6184,5535
1758102017.9059231,100,6199,5515
1758102017.945923,100,6199,5527
1758102017.985923,100,6199,5543
1758102018.025923,100,6218,5556
1758102018.0659232,100,6218,5566
1758102018.1059232,100,6234,5570
1758102018.1459231,100,6234,5573
1758102018.185923,100,6234,5583
1758102018.225923,100,6251,5586
1758102018.265923,100,6251,5555
1758102018.3059232,100,6268,5544
1758102018.3459232,100,6268,5533
1758102018.3859231,100,6283,5518
1758102018.425923,100,6283,5524
1758102018.465923,100,6283,5544
1758102018.505923,100,6301,5559
1758102018.5459232,100,6301,5564
1758102018.5859232,100,6319,5570
1758102018.6259232,100,6319,5569
1758102018.665923,100,6319,5579
1758102018.705923,100,6337,5583
1758102018.745923,100,6337,5548
1758102018.785923,100,6337,5531
1758102018.8259232,100,6352,5524
1758102018.8659232,100,6352,5521
1758102018.9059231,100,6368,5524
1758102018.945923,100,6368,5516
1758102018.985923,100,6368,5526
1758102019.025923,100,6386,5543
1758102019.0659232,100,6386,5551
1758102019.1059232,100,6404,5564
1758102019.1459231,100,6404,5566
1758102019.185923,100,6404,5569
1758102019.225923,100,6419,5553
1758102019.265923,100,6419,5521
1758102019.3059232,100,6436,5504
1758102019.3459232,100,6436,5522
1758102019.3859231,100,6436,5499
1758102019.425923,100,6453,5531
1758102019.465923,100,6453,5536
1758102019.505923,100,6469,5549
1758102019.5459232,100,6469,5553
1758102019.5859232,100,6469,5561
1758102019.6259232,100,6485,5569
1758102019.665923,100,6485,5568
1758102019.705923,100,6501,5578
1758102019.745923,100,6501,5549
1758102019.785923,100,6501,5534
1758102019.8259232,100,6518,5538
1758102019.8659232,100,6518,5532
1758102019.9059231,100,6518,5535
1758102019.945923,100,6534,5533
1758102019.985923,100,6534,5556
1758102020.025923,100,6551,5564
1758102020.0659232,100,6551,5572
1758102020.1059232,100,6551,5580
1758102020.1459231,100,6566,5591
1758102020.185923,100,6566,5597
1758102020.225923,100,6583,5578
1758102020.265923,100,6583,5560
1758102020.3059232,100,6583,5542
1758102020.3459232,100,6600,5549
1758102020.3859231,100,6600,5554
1758102020.425923,100,6619,5557
1758102020.465923,100,6619,5564
1758102020.505923,100,6619,5560
1758102020.5459232,100,6633,5583
1758102020.5859232,100,6633,5588
1758102020.6259232,100,6653,5606
1758102020.665923,100,6653,5597
1758102020.705923,100,6653,5596
1758102020.745923,100,6669,5559
1758102020.785923,100,6669,5532
1758102020.8259232,100,6686,5526
1758102020.8659232,100,6686,5519
1758102020.9059231,100,6686,5526
1758102020.945923,100,6701,5537
1758102020.985923,100,6701,5551
1758102021.025923,100,6718,5556
1758102021.0659232,100,6718,5586
1758102021.1059232,100,6718,5601
1758102021.1459231,100,6734,5608
1758102021.185923,100,6734,5610
1758102021.225923,100,6734,5620
1758102021.265923,100,6751,5591
1758102021.3059232,100,6751,5583
1758102021.3459232,100,6766,5585
1758102021.3859231,100,6766,5597
1758102021.425923,100,6766,5604
1758102021.465923,100,6783,5612
1758102021.505923,100,6783,5628
1758102021.5459232,100,6799,5628
1758102021.5859232,100,6799,5649
1758102021.6259232,100,6799,5668
1758102021.665923,100,6817,5688
1758102021.705923,100,6817,5675
1758102021.745923,100,6831,5668
1758102021.785923,100,6831,5653
1758102021.8259232,100,6831,5650
1758102021.8659232,100,6848,5649
1758102021.9059231,100,6848,5666
1758102021.945923,100,6865,5681
1758102021.985923,100,6865,5680
1758102022.025923,100,6865,5709
1758102022.0659232,100,6882,5700
1758102022.1059232,100,6882,5721
1758102022.1459231,100,6897,5735
1758102022.185923,100,6897,5741
1758102022.225923,100,6897,5739
1758102022.265923,100,6913,5710
1758102022.3059232,100,6913,5698
1758102022.3459232,100,6930,5695
1758102022.3859231,100,6930,5689
1758102022.425923,100,6930,5712
1758102022.465923,100,6952,5714
1758102022.505923,100,6952,5732
1758102022.5459232,100,6952,5754
1758102022.5859232,100,6970,5750
1758102022.6259232,100,6970,5748
1758102022.665923,100,6986,5785
1758102022.705923,100,6986,5774
1758102022.745923,100,6986,5752
1758102022.785923,100,7002,5729
1758102022.8259232,100,7002,5728
1758102022.8659232,100,7021,5730
1758102022.9059231,100,7021,5741
1758102022.945923,100,7021,5749
1758102022.985923,100,7038,5760
1758102023.025923,100,7038,5750
1758102023.0659232,100,7053,5767
1758102023.1059232,100,7053,5783
1758102023.1459231,100,7053,5784
1758102023.185923,100,7069,5782
1758102023.225923,100,7069,5765
1758102023.265923,100,7087,5752
1758102023.3059232,100,7087,5735
1758102023.3459232,100,7087,5740
1758102023.3859231,100,7103,5760
1758102023.425923,100,7103,5771
1758102023.465923,100,7118,5764
1758102023.505923,100,7118,5769
1758102023.5459232,100,7118,5795
1758102023.5859232,100,7134,5803
1758102023.6259232,100,7134,5817
1758102023.665923,100,7154,5807
1758102023.705923,100,7154,5808
1758102023.745923,100,7154,5789
1758102023.785923,100,7170,5780
1758102023.8259232,100,7170,5765
1758102023.8659232,100,7170,5781
1758102023.9059231,100,7185,5786
1758102023.945923,100,7185,5823
1758102023.985923,100,7204,5818
1758102024.025923,100,7204,5836
1758102024.0659232,100,7204,5826
1758102024.1059232,100,7221,5847
1758102024.1459231,100,7221,5835
1758102024.185923,100,7237,5836
1758102024.225923,100,7237,5812
1758102024.265923,100,7237,5817
1758102024.3059232,100,7256,5799
1758102024.3459232,100,7256,5805
1758102024.3859231,100,7256,5821
1758102024.425923,100,7256,5835
1758102024.465923,100,7256,5829
1758102024.505923,100,7274,5837
1758102024.5459232,100,7274,5850
1758102024.5859232,100,7293,5849
1758102024.6259232,100,7293,5870
1758102024.665923,100,7293,5864
1758102024.705923,100,7308,5850
1758102024.745923,100,7308,5841
1758102024.785923,100,7327,5826
1758102024.8259232,100,7327,5831
1758102024.8659232,100,7327,5840
1758102024.9059231,100,7345,5846
1758102024.945923,100,7345,5849
1758102024.985923,100,7363,5852
1758102025.025923,100,7363,5865
1758102025.0659232,100,7363,5891
1758102025.1059232,100,7378,5878
1758102025.1459231,100,7378,5859
1758102025.185923,100,7394,5832
1758102025.225923,100,7394,5836
1758102025.265923,100,7394,5835
1758102025.3059232,100,7411,5830
1758102025.3459232,100,7411,5836
1758102025.3859231,100,7430,5840
1758102025.425923,100,7430,5846
1758102025.465923,100,7430,5859
1758102025.505923,100,7446,5861
1758102025.5459232,100,7446,5881
1758102025.5859232,100,7462,5857
1758102025.6259232,100,7462,5849
1758102025.665923,100,7462,5814
1758102025.705923,100,7478,5819
1758102025.745923,100,7478,5810
1758102025.785923,100,7478,5810
1758102025.8259232,100,7495,5811
1758102025.8659232,100,7495,5809
1758102025.9059231,100,7513,5808
1758102025.945923,100,7513,5812
1758102025.985923,100,7513,5834
1758102026.025923,100,7529,5835
1758102026.0659232,100,7529,5828
1758102026.1059232,100,7545,5796
1758102026.1459231,100,7545,5765
1758102026.185923,100,7545,5768
1758102026.225923,100,7562,5770
1758102026.265923,100,7562,5763
1758102026.3059232,100,7579,5763
1758102026.3459232,100,7579,5765
1758102026.3859231,100,7579,5774
1758102026.425923,100,7594,5789
1758102026.465923,100,7594,5792
1758102026.505923,100,7610,5802
1758102026.5459232,100,7610,5792
1758102026.5859232,100,7628,5740
1758102026.6259232,100,7628,5732
1758102026.665923,100,7628,5717
1758102026.705923,100,7628,5729
1758102026.745923,100,7644,5734
1758102026.785923,100,7644,5733
1758102026.8259232,100,7663,5734
1758102026.8659232,100,7663,5740
1758102026.9059231,100,7663,5740
1758102026.945923,100,7678,5749
1758102026.985923,100,7678,5769
1758102027.025923,100,7695,5758
1758102027.0659232,100,7695,5728
1758102027.1059232,100,7695,5700
1758102027.1459231,100,7711,5687
1758102027.185923,100,7711,5690
1758102027.225923,100,7730,5692
1758102027.265923,100,7730,5698
1758102027.3059232,100,7730,5699
1758102027.3459232,100,7745,5691
1758102027.3859231,100,7745,5696
1758102027.425923,100,7762,5696
1758102027.465923,100,7762,5700
1758102027.505923,100,7762,5702
1758102027.5459232,100,7783,5690
1758102027.5859232,100,7783,5677
1758102027.6259232,100,7783,5638
1758102027.665923,100,7801,5665
1758102027.705923,100,7801,5665
1758102027.745923,100,7818,5677
1758102027.785923,100,7818,5690
1758102027.8259232,100,7818,5689
1758102027.8659232,100,7834,5680
1758102027.9059231,100,7834,5689
1758102027.945923,100,7851,5689
1758102027.985923,100,7851,5692
1758102028.025923,100,7851,5686
1758102028.0659232,100,7870,5671
1758102028.1059232,100,7870,5660
1758102028.1459231,100,7886,5656
1758102028.185923,100,7886,5667
1758102028.225923,100,7886,5684
1758102028.265923,100,7904,5695
1758102028.3059232,100,7904,5695
1758102028.3459232,100,7920,5701
1758102028.3859231,100,7920,5700
1758102028.425923,100,7920,5701
1758102028.465923,100,7937,5686
1758102028.505923,100,7937,5663
1758102028.5459232,100,7937,5624
1758102028.5859232,100,7953,5629
1758102028.6259232,100,7953,5627
1758102028.665923,100,7973,5614
1758102028.705923,100,7973,5624
1758102028.745923,100,7973,5621
1758102028.785923,100,7989,5637
1758102028.8259232,100,7989,5640
1758102028.8659232,100,7989,5625
1758102028.9059231,100,8006,5630
1758102028.945923,100,8006,5610
1758102028.985923,100,8023,5576
1758102029.025923,100,8023,5566
1758102029.0659232,100,8023,5547
1758102029.1059232,100,8040,5565
1758102029.1459231,100,8040,5569
1758102029.185923,100,8054,5559
1758102029.225923,100,8054,5568
1758102029.265923,100,8054,5565
1758102029.3059232,100,8074,5567
1758102029.3459232,100,8074,5579
1758102029.3859231,100,8090,5566
1758102029.425923,100,8090,5543
1758102029.465923,100,8090,5531
1758102029.505923,100,8107,5504
1758102029.5459232,100,8107,5505
1758102029.5859232,100,8107,5511
1758102029.6259232,100,8122,5505
1758102029.665923,100,8122,5515
1758102029.705923,100,8141,5529
1758102029.745923,100,8141,5524
1758102029.785923,100,8141,5527
1758102029.8259232,100,8157,5544
1758102029.8659232,100,8157,5538
1758102029.9059231,100,8174,5505
1758102029.945923,100,8174,5489
1758102029.985923,100,8174,5470
1758102030.025923,100,8190,5483
1758102030.0659232,100,8190,5484
1758102030.1059232,100,8208,5494
1758102030.1459231,100,8208,5483
1758102030.185923,100,8208,5493
1758102030.225923,100,8224,5513
1758102030.265923,100,8224,5527
1758102030.3059232,100,8242,5537
1758102030.3459232,100,8242,5531
1758102030.3859231,100,8242,5522
1758102030.425923,100,8257,5487
1758102030.465923,100,8257,5482
1758102030.505923,100,8273,5467
1758102030.5459232,100,8273,5505
1758102030.5859232,100,8273,5515
1758102030.6259232,100,8292,5512
1758102030.665923,100,8292,5525
1758102030.705923,100,8309,5526
1758102030.745923,100,8309,5555
1758102030.785923,100,8309,5558
1758102030.8259232,100,8325,5568
1758102030.8659232,100,8325,5563
1758102030.9059231,100,8341,5528
1758102030.945923,100,8341,5524
1758102030.985923,100,8341,5508
1758102031.025923,100,8357,5518
1758102031.0659232,100,8357,5526
1758102031.1059232,100,8357,5515
1758102031.1459231,100,8376,5541
1758102031.185923,100,8376,5546
1758102031.225923,100,8376,5563
1758102031.265923,100,8392,5576
1758102031.3059232,100,8392,5576
1758102031.3459232,100,8409,5598
1758102031.3859231,100,8409,5592
1758102031.425923,100,8409,5567
1758102031.465923,100,8424,5544
1758102031.505923,100,8424,5538
1758102031.5459232,100,8441,5535
1758102031.5859232,100,8441,5547
1758102031.6259232,100,8441,5549
1758102031.665923,100,8460,5545
1758102031.705923,100,8460,5571
1758102031.745923,100,8477,5571
1758102031.785923,100,8477,5587
1758102031.8259232,100,8477,5598
1758102031.8659232,100,8491,5604
1758102031.9059231,100,8491,5616
1758102031.945923,100,8509,5616
1758102031.985923,100,8509,5601
1758102032.025923,100,8509,5582
1758102032.0659232,100,8525,5581
1758102032.1059232,100,8525,5574
1758102032.1459231,100,8542,5571
1758102032.185923,100,8542,5570
1758102032.225923,100,8542,5596
1758102032.265923,100,8559,5597
1758102032.3059232,100,8559,5596
1758102032.3459232,100,8576,5599
1758102032.3859231,100,8576,5601
1758102032.425923,100,8576,5614
1758102032.465923,100,8592,5629
1758102032.505923,100,8592,5637
1758102032.5459232,100,8592,5655
1758102032.5859232,100,8609,5647
1758102032.6259232,100,8609,5641
1758102032.665923,100,8629,5625
1758102032.705923,100,8629,5602
1758102032.745923,100,8629,5604
1758102032.785923,100,8646,5602
1758102032.8259232,100,8646,5613
1758102032.8659232,100,8664,5610
1758102032.9059231,100,8664,5610
1758102032.945923,100,8664,5618
1758102032.985923,100,8682,5640
1758102033.025923,100,8682,5647
1758102033.0659232,100,8696,5659
1758102033.1059232,100,8696,5658
1758102033.1459231,100,8696,5665
1758102033.185923,100,8713,5688
1758102033.225923,100,8713,5687
1758102033.265923,100,8730,5677
1758102033.3059232,100,8730,5634
1758102033.3459232,100,8730,5638
1758102033.3859231,100,8747,5634
1758102033.425923,100,8747,5631
1758102033.465923,100,8747,5652
1758102033.505923,100,8765,5649
1758102033.5459232,100,8765,5652
1758102033.5859232,100,8781,5666
1758102033.6259232,100,8781,5683
1758102033.665923,100,8781,5696
1758102033.705923,100,8799,5695
1758102033.745923,100,8799,5698
1758102033.785923,100,8799,5726
1758102033.8259232,100,8816,5685
1758102033.8659232,100,8816,5663
1758102033.9059231,100,8834,5653
1758102033.945923,100,8834,5638
1758102033.985923,100,8834,5650
1758102034.025923,100,8852,5658
1758102034.0659232,100,8852,5657
1758102034.1059232,100,8868,5656
1758102034.1459231,100,8868,5663
1758102034.185923,100,8868,5690
1758102034.225923,100,8885,5697
1758102034.265923,100,8885,5701
1758102034.3059232,100,8902,5698
1758102034.3459232,100,8902,5716
1758102034.3859231,100,8902,5723
1758102034.425923,100,8918,5718
1758102034.465923,100,8918,5683
1758102034.505923,100,8933,5672
1758102034.5459232,100,8933,5660
1758102034.5859232,100,8953,5647
1758102034.6259232,100,8953,5658
1758102034.665923,100,8953,5658
1758102034.705923,100,8969,5654
1758102034.745923,100,8969,5660
1758102034.785923,100,8969,5653
1758102034.8259232,100,8986,5647
1758102034.8659232,100,8986,5642
1758102034.9059231,100,9001,5657
1758102034.945923,100,9001,5663
1758102034.985923,100,9001,5669
1758102035.025923,100,9018,5667
1758102035.0659232,100,9018,5645
1758102035.1059232,100,9034,5624
1758102035.1459231,100,9034,5604
1758102035.185923,100,9034,5611
1758102035.225923,100,9051,5625
1758102035.265923,100,9051,5629
1758102035.3059232,100,9066,5640
1758102035.3459232,100,9066,5646
1758102035.3859231,100,9066,5662
1758102035.425923,100,9083,5673
1758102035.465923,100,9083,5691
1758102035.505923,100,9083,5697
1758102035.5459232,100,9099,5720
